"rets" "tips" "level" "tree_child" "tree_based" "fu_stable" "normal" "gen_no" "degen_no" "neu_no" "recon" "row_row"
"9497" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9498" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9499" 21 91 21 TRUE TRUE TRUE TRUE 21 0 0 FALSE 61
"9500" 17 71 17 TRUE TRUE TRUE TRUE 17 0 0 FALSE 61
"9501" 45 128 45 TRUE TRUE TRUE TRUE 45 0 0 FALSE 61
"9502" 0 17 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9503" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9504" 3 24 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9505" 18 80 18 TRUE TRUE TRUE TRUE 18 0 0 FALSE 61
"9506" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9507" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9508" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9509" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9510" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9511" 1 9 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9512" 73 181 73 TRUE TRUE TRUE TRUE 73 0 0 FALSE 61
"9513" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9514" 72 192 72 TRUE TRUE TRUE TRUE 72 0 0 FALSE 61
"9515" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9516" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9517" 15 65 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"9518" 11 43 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"9519" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9520" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9521" 24 104 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"9522" 55 139 55 TRUE TRUE TRUE TRUE 55 0 0 FALSE 61
"9523" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9524" 6 55 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9525" 3 19 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9526" 2 11 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9527" 20 84 19 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"9528" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9529" 3 36 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9530" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9531" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9532" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9533" 51 138 51 TRUE TRUE TRUE TRUE 51 0 0 FALSE 61
"9534" 1 28 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9535" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9536" 4 28 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9537" 39 119 39 TRUE TRUE TRUE TRUE 39 0 0 FALSE 61
"9538" 1 7 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9539" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9540" 25 95 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"9541" 20 69 20 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"9542" 6 64 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9543" 151 306 151 TRUE TRUE TRUE TRUE 151 0 0 FALSE 61
"9544" 3 32 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9545" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9546" 11 89 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"9547" 39 120 39 TRUE TRUE TRUE TRUE 39 0 0 FALSE 61
"9548" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9549" 1 5 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9550" 2 30 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9551" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9552" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9553" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9554" 1 26 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9555" 5 36 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9556" 2 21 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9557" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9558" 2 20 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9559" 328 512 328 TRUE TRUE TRUE TRUE 328 0 0 FALSE 61
"9560" 154 291 154 TRUE TRUE TRUE TRUE 154 0 0 FALSE 61
"9561" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9562" 8 55 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9563" 5 36 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9564" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9565" 16 59 15 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"9566" 14 60 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"9567" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9568" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9569" 20 87 20 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"9570" 6 51 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9571" 4 47 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9572" 7 61 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9573" 1608 1932 1608 TRUE TRUE TRUE TRUE 1608 0 0 FALSE 61
"9574" 14 73 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"9575" 22 73 21 TRUE TRUE TRUE TRUE 22 0 0 FALSE 61
"9576" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9577" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9578" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9579" 6 49 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9580" 4 30 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9581" 2 39 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9582" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9583" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9584" 5 45 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9585" 0 26 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9586" 1 24 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9587" 5 30 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9588" 8 54 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9589" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9590" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9591" 4 41 2 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9592" 9 45 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"9593" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9594" 12 38 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"9595" 36 109 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"9596" 4 36 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9597" 14 58 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"9598" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9599" 2 27 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9600" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9601" 9 62 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"9602" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9603" 49 162 49 TRUE TRUE TRUE TRUE 49 0 0 FALSE 61
"9604" 4 38 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9605" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9606" 2 33 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9607" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9608" 12 37 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"9609" 2 35 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9610" 652 883 652 TRUE TRUE TRUE TRUE 652 0 0 FALSE 61
"9611" 45 131 45 TRUE TRUE TRUE TRUE 45 0 0 FALSE 61
"9612" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9613" 0 23 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9614" 5 54 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9615" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9616" 81 225 81 TRUE TRUE TRUE TRUE 81 0 0 FALSE 61
"9617" 1 7 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9618" 56 143 56 TRUE TRUE TRUE TRUE 56 0 0 FALSE 61
"9619" 122 242 122 TRUE TRUE TRUE TRUE 122 0 0 FALSE 61
"9620" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9621" 0 13 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9622" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9623" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9624" 1 19 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9625" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9626" 1 25 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9627" 6 43 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9628" 11 52 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"9629" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9630" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9631" 12 48 11 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"9632" 1 13 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9633" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9634" 7 34 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9635" 6 49 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9636" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9637" 47 124 47 TRUE TRUE TRUE TRUE 47 0 0 FALSE 61
"9638" 2 18 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9639" 6 44 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9640" 23 97 23 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"9641" 36 113 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"9642" 871 1121 871 TRUE TRUE TRUE TRUE 871 0 0 FALSE 61
"9643" 4 46 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9644" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9645" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9646" 0 18 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9647" 10 56 7 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"9648" 2 25 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9649" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9650" 1 22 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9651" 3 18 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9652" 0 19 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9653" 16 58 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"9654" 40 124 40 TRUE TRUE TRUE TRUE 40 0 0 FALSE 61
"9655" 48 148 48 TRUE TRUE TRUE TRUE 48 0 0 FALSE 61
"9656" 26 100 26 TRUE TRUE TRUE TRUE 26 0 0 FALSE 61
"9657" 12 95 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"9658" 1 15 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9659" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9660" 16 71 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"9661" 1 11 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9662" 5 28 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9663" 39 112 39 TRUE TRUE TRUE TRUE 39 0 0 FALSE 61
"9664" 2 24 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9665" 382 577 382 TRUE TRUE TRUE TRUE 382 0 0 FALSE 61
"9666" 3 21 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9667" 3 37 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9668" 15 72 14 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"9669" 0 2 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9670" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9671" 98 204 98 TRUE TRUE TRUE TRUE 98 0 0 FALSE 61
"9672" 2 9 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9673" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9674" 1 10 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9675" 3 21 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9676" 16 56 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"9677" 33 123 33 TRUE TRUE TRUE TRUE 33 0 0 FALSE 61
"9678" 3 44 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9679" 19 72 19 TRUE TRUE TRUE TRUE 19 0 0 FALSE 61
"9680" 73 174 72 TRUE TRUE TRUE TRUE 73 0 0 FALSE 61
"9681" 5 31 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9682" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9683" 14 71 14 TRUE TRUE TRUE TRUE 14 0 0 FALSE 61
"9684" 54 126 54 TRUE TRUE TRUE TRUE 54 0 0 FALSE 61
"9685" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9686" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9687" 3 28 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9688" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9689" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9690" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9691" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9692" 11 59 10 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"9693" 5 44 4 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9694" 6 38 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9695" 30 127 30 TRUE TRUE TRUE TRUE 30 0 0 FALSE 61
"9696" 144 281 143 TRUE TRUE TRUE TRUE 144 0 0 FALSE 61
"9697" 2 41 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9698" 8 48 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9699" 5 36 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9700" 12 68 12 TRUE TRUE TRUE TRUE 12 0 0 FALSE 61
"9701" 6 41 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9702" 45 130 45 TRUE TRUE TRUE TRUE 45 0 0 FALSE 61
"9703" 2 22 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9704" 13 62 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"9705" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9706" 3 27 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9707" 6 29 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9708" 148 287 148 TRUE TRUE TRUE TRUE 148 0 0 FALSE 61
"9709" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9710" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9711" 21 90 21 TRUE TRUE TRUE TRUE 21 0 0 FALSE 61
"9712" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9713" 1 27 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9714" 10 53 9 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"9715" 3 42 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9716" 2 31 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9717" 66 151 66 TRUE TRUE TRUE TRUE 66 0 0 FALSE 61
"9718" 2 21 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9719" 2 27 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9720" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9721" 8 52 5 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9722" 92 233 92 TRUE TRUE TRUE TRUE 92 0 0 FALSE 61
"9723" 818 1093 818 TRUE TRUE TRUE TRUE 818 0 0 FALSE 61
"9724" 0 6 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9725" 1 45 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9726" 3 26 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9727" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9728" 58 150 58 TRUE TRUE TRUE TRUE 58 0 0 FALSE 61
"9729" 7 52 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9730" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9731" 0 7 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9732" 152 295 152 TRUE TRUE TRUE TRUE 152 0 0 FALSE 61
"9733" 7 39 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9734" 26 111 26 TRUE TRUE TRUE TRUE 26 0 0 FALSE 61
"9735" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9736" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9737" 0 3 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9738" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9739" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9740" 3 15 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9741" 7 66 6 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9742" 7 29 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9743" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9744" 0 4 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9745" 6 37 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9746" 56 150 56 TRUE TRUE TRUE TRUE 56 0 0 FALSE 61
"9747" 8 55 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9748" 7 52 7 TRUE TRUE TRUE TRUE 7 0 0 FALSE 61
"9749" 18 88 18 TRUE TRUE TRUE TRUE 18 0 0 FALSE 61
"9750" 5 36 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9751" 0 26 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9752" 1 18 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9753" 4 18 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9754" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9755" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9756" 43 117 43 TRUE TRUE TRUE TRUE 43 0 0 FALSE 61
"9757" 5 54 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9758" 2 23 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9759" 3 28 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9760" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9761" 3 18 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9762" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9763" 11 56 11 TRUE TRUE TRUE TRUE 11 0 0 FALSE 61
"9764" 15 60 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"9765" 16 62 16 TRUE TRUE TRUE TRUE 16 0 0 FALSE 61
"9766" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9767" 4 26 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9768" 36 134 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"9769" 5 43 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9770" 24 96 24 TRUE TRUE TRUE TRUE 24 0 0 FALSE 61
"9771" 3 38 1 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9772" 2311 2619 2311 TRUE TRUE TRUE TRUE 2311 0 0 FALSE 61
"9773" 5 36 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9774" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9775" 2 33 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9776" 26 98 26 TRUE TRUE TRUE TRUE 26 0 0 FALSE 61
"9777" 1 8 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9778" 1 20 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9779" 20 90 19 TRUE TRUE TRUE TRUE 20 0 0 FALSE 61
"9780" 0 33 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9781" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9782" 23 73 22 TRUE TRUE TRUE TRUE 23 0 0 FALSE 61
"9783" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9784" 2 30 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9785" 3 21 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9786" 6 31 5 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9787" 2 26 1 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9788" 1 17 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9789" 0 8 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9790" 13 70 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"9791" 36 114 36 TRUE TRUE TRUE TRUE 36 0 0 FALSE 61
"9792" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9793" 13 59 13 TRUE TRUE TRUE TRUE 13 0 0 FALSE 61
"9794" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9795" 137 263 136 TRUE TRUE TRUE TRUE 137 0 0 FALSE 61
"9796" 8 61 8 TRUE TRUE TRUE TRUE 8 0 0 FALSE 61
"9797" 1 14 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9798" 2 36 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9799" 9 46 9 TRUE TRUE TRUE TRUE 9 0 0 FALSE 61
"9800" 15 68 15 TRUE TRUE TRUE TRUE 15 0 0 FALSE 61
"9801" 4 30 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9802" 2 31 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9803" 0 11 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9804" 3 36 3 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9805" 54 157 54 TRUE TRUE TRUE TRUE 54 0 0 FALSE 61
"9806" 5 33 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9807" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9808" 1 12 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9809" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9810" 2 17 2 TRUE TRUE TRUE TRUE 2 0 0 FALSE 61
"9811" 0 10 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9812" 43 115 43 TRUE TRUE TRUE TRUE 43 0 0 FALSE 61
"9813" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9814" 1 16 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9815" 0 16 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9816" 4 41 4 TRUE TRUE TRUE TRUE 4 0 0 FALSE 61
"9817" 6 49 6 TRUE TRUE TRUE TRUE 6 0 0 FALSE 61
"9818" 0 15 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9819" 61 170 61 TRUE TRUE TRUE TRUE 61 0 0 FALSE 61
"9820" 33 116 33 TRUE TRUE TRUE TRUE 33 0 0 FALSE 61
"9821" 29 110 29 TRUE TRUE TRUE TRUE 29 0 0 FALSE 61
"9822" 63 169 63 TRUE TRUE TRUE TRUE 63 0 0 FALSE 61
"9823" 104 221 104 TRUE TRUE TRUE TRUE 104 0 0 FALSE 61
"9824" 0 14 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9825" 10 55 10 TRUE TRUE TRUE TRUE 10 0 0 FALSE 61
"9826" 109 225 109 TRUE TRUE TRUE TRUE 109 0 0 FALSE 61
"9827" 0 21 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9828" 0 12 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9829" 0 9 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9830" 86 204 86 TRUE TRUE TRUE TRUE 86 0 0 FALSE 61
"9831" 25 98 25 TRUE TRUE TRUE TRUE 25 0 0 FALSE 61
"9832" 0 5 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9833" 37 125 37 TRUE TRUE TRUE TRUE 37 0 0 FALSE 61
"9834" 0 20 0 TRUE TRUE TRUE TRUE NA NA NA FALSE 61
"9835" 5 43 5 TRUE TRUE TRUE TRUE 5 0 0 FALSE 61
"9836" 1 30 1 TRUE TRUE TRUE TRUE 1 0 0 FALSE 61
"9837" 3 38 2 TRUE TRUE TRUE TRUE 3 0 0 FALSE 61
"9838" 57 161 57 TRUE TRUE TRUE TRUE 57 0 0 FALSE 61
